"878"|"Gym"|"8737 Santa Monica Blvd, West Hollywood"|"Los Angeles, California"|"(310)659-2004"|"GYM Sportsbar of New York City has now opened a sister bar in Weho! Featuring a front outdoor patio, 9 huge state of the art high def tv's, a projection wall and new sound system. Gym will feature a 2-4-1 happy hour Monday - Friday from open to 9pm, a Saturday and Sunday afternoon beer blast and nightly drink specials from 9pm til close..."|"sports,TV,Video,Patio,Happy-Hour,Drink-Specials,NFL,beer-bust"|"http://www.gymsportsbar.com"
"879"|"Gym Sports Bar"|"167 8th Ave"|"New York, New York"|"(212)337-2439"|"The first and only gay sports bar in New York City. ..."|"sports"|"http://www.gymsportsbar.com"
"880"|"H.G. Roosters"|"823 Belvedere Rd"|"West Palm Beach, Florida"|"(561)832-9119"|"Neighborhood bar - daily happy hour 3pm to 9pm, various nightly events, killer Thursday's, $ 1.00 well drinks after 9pm. Opens daily at 3pm..."|"pool"|""
"881"|"Halo"|"121 N Main St"|"Bryan, Texas"|"(979)823-6174"|"Halo is a multi-level 11 screen video lounge, bar and dance club with pool table catering to the Bryan/College Station LBGT community. 18 to enter, 21 to drink...."|"video,pool,dancing,18plus,DJ,dancefloor"|""
"882"|"Halo Bar"|"121 North Main St"|"Bryan, Texas 77803"|"(979) 823-6174"|"Halo Bar is Bryan / College Station's only multi-level video bar and dance club. Our first level video lounge features the latest dance videos on eleven flat screen monitors. Have some drinks with friends, chat with the college boys or play a game of pool. In the mood for more excitement? Follow the beats to our second level dance bar. Halo is the only bar featuring intelligent lighting and sound within a 100 mile radius. Our enticing second level features multiple disco balls, one of the only 10 MW laser systems in Texas, lighting, fire, and smoke effects and a 15 x 15 Ft video wall. Our Djs are award winning with residencies in the most state-of-the art clubs, with a following beyond Texas!

 Halo Bar is the only true dance club in Bryan / College Station home of Texas A&M; University. Halo has won ""best of"" awards from Citysearch.com and AOL.com several years in a row! If you are looking to dance regardless of your sexuality, Halo is the only place! For more information please visit our website at www.halobcs.com."|"Dancing,DJ,Full Bar,Techno Music,Pop Music,Live Entertainment,Drag Shows,Videos,Wheel Chair Access,Smoking Throughout,Credit Cards Accepted,Pool Tables,Free Parking,Cover Charge"|""
"883"|"Halo Lounge"|"817 West Peachtree St."|"Atlanta, Georgia 30308"|"(404) 962-7333"|"An upscale lounge in the heart of midtown.  Everyone welcome.  Boy night on Thursdays.  Features D.J.'s Monday thru Friday that plays modern lounge music with a groovy beat."|"DJ,Beer & Wine Only,Full Bar,Techno Music,Pop Music,Food Served,Videos,Wheel Chair Access,Smoking Throughout,Credit Cards Accepted,Valet Parking"|""
"884"|"Hamburger Mary's"|"700 E 17th Ave"|"Denver, Colorado"|"(303)832-1333"|"Mary-oke, dancing, great food, great atmosphere, fabulous Hostesses! All on the gayest block in Denver!..."|"food,drag,karaoke"|"http://www.hamburgermarysdenver.com"
"885"|"Hamburger Mary's"|"222 Glenbrook Dr SE"|"Cedar Rapids, Iowa"|"(319)378-4627"|"Popular gay hangout in Cedar Rapids serving up burgers, fries,  karaoke, fun and drag..."|"Drag,Karaoke"|"http://www.hamburgermaryscr.com"
"886"|"Hamburger Mary's"|"110 W Church St"|"Orlando, Florida"|"(321)319-0600"|"Busy gay Orlando burger chain with themed nightly entertainment and a good brunch hangout. Never a cover for  shows...."|"food,drag,brunch,live-entertainment,drink-specials"|"http://www.hamburgermarys-orlando.com"
"887"|"Hamburger Mary's"|"8288 Santa Monica Blvd"|"Los Angeles, California"|"(323)654-3800"|"$5 dollar Margaritas every day at this busy gay gay gay  burger chain.  Themed nights include Latin, movies, bingo, karaoke and just plain old Boyz nights..."|"karaoke,drag,food,movies,video,tv,martini"|"http://www.hamburgermarysweho.com"
"888"|"Hamburger Mary's"|"740 E Broadway"|"Long Beach, California"|"(562)436-7900"|"A large restaurant and  bar with drag shows, girls nights, boys nights, and  transgender-friendly night ever Tuesday with T Girls. Formerly Mick and Mack's..."|"food,drag,gay,lesbian,dj,asian,bears"|"http://www.hamburgermaryslb.com"
"889"|"Hamburger Mary's"|"1600 E 7th Ave, 2nd Fl, YBor City"|"Tampa, Florida"|"(813)241-6279"|"Busy Tampa gay burger chain with themed nightly entertainment and a good brunch. Located in Centro Ybor. Happy hour every Mon - Fri until 7pm..."|"food,drag,valet,credit-cards,Happy-Hour"|"http://hamburgermarystampa.com"
"890"|"Hamburger Mary's"|"101 Southwest Blvd"|"Kansas City, Missouri"|"(816)842-1919"|"Gay gay gay burger chain..."|"food,drag"|""
"891"|"Hamburger Mary's - Cedar Rapids"|"222 Glenbrook Dr. SE"|"Cedar Rapids, Iowa 52403"|"(319) 378-4627"|"Hamburger Mary's is an open minded bar and grille catering to the gay and lesbian community.  If you haven't visited one, you are in for a treat. Good food, great atmosphere, exciting entertainment/activities, and fabulous friends.

Nothing beats a Hamburger Mary's burger, always made-to-order with an assortment of fun toppings (for the health-conscious, we offer turkey burgers and veggie patties as an alternative). But there's more to Mary's than hamburgers... We offer a full menu including our famous homemade chili, a variety of salads, appetizers, sandwiches, entrees and desserts (try out the deep-fried Twinkies!). There's even a special menu for Mary's ""Little Lambs"" under 10 years of age.

Mary believes in the old adage ""you are what you eat."" Therefore, we serve only the freshest meats, chicken and vegetables. No salads will be served unless they are garden fresh, and all our burgers are made-to-order.

Hamburger Mary's restaurants are open for lunch and dinner, with a full-service bar serving up delicious cocktails and the best Bloody Mary! Look for nightly entertainment such as Mary-oke, bingo, darts, Wii tournaments, singers, comedians, and Drag shows. Mary is also big on supporting local charities, so each location does its part to give back to the community."|"DJ,Full Bar,Live Entertainment,Drag Shows,Karaoke,Wheel Chair Access,Non-Smoking Indoors,Credit Cards Accepted,ATM on premises,Pool Tables,Dart Boards,Free Parking,Video Games"|""
"892"|"Hamburger Mary's/Attic"|"5400 N Clark St"|"Chicago, Illinois"|"(773)784-6969"|"Open from 11am daily for lunch, dinner and late drinks. Mary's attic with drag, tv/video, maryOke, bingo karaoke, improv and live entertainment open Wednesday through Sunday from 8pm. Tawdry Audrey's Wednesday night gig gets our vote for best karaoke night in Chicago..."|"food,drag,karaoke,improv,live-entertainment,dj,bingo"|"http://hamburgermaryschicago.com"
"893"|"Hamburger Marys"|"1337 14th Street NW"|"Washington, DC"|"(202) 232-7010"|"Eat, Drink and Be...Mary! at Hamburger Mary's DC. Great location, great food and great Drink Specials Daily! 

HAMBURGER MARY'S WORLD FAMOUS BLOODY MARY - Made with Mary's ""knock your socks off"" tangy, secret recipe.

Also serving - Tap Beer, Domestic beer, Premium beer, Imported beer, Marytinis, Margaritas, Mixed Cocktail, Wine (Red or White)  ."|"Full Bar,Techno Music,Pop Music,Food Served,Credit Cards Accepted,Free Parking"|""
"894"|"Hangar"|"115 Christopher St, W Village"|"New York, New York"|"(212)627-2044"|"Christopher St bar with 2 for 1 happy 3pm - 9pm weekdays, and until 2am on Tuesdays. Weekly pool tournaments..."|"pool,DJ,happy-hour,DJ-Destiny,House,RandB,DJ-David-Scott,go-go,DJ-Anthony-Vlantis"|""
"895"|"Hanks"|"5026 Edgewater Dr"|"Orlando, Florida"|"(407)291-2399"|"Hank's is one of Orlando oldest and most friendly gay bars, and offers pool table's, video games, darts, a jukebox with 10,000 songs, a dance floor and a private patio. Happy hour noon till 8pm every day, and free pool every Monday. Never a cover charge..."|"no-cover,pool,video-games,jukebox,patio,Happy-Hour,ATM"|"http://www.hanksorlando.com"
"896"|"Harbor Room"|"117 E. Greenfield Avenue"|"Milwaukee, Wisconsin 53204"|"(414) 672-7988"|"Friendliest Men's Bar in the Midwest.  SHIRTLESS MEN DRINK FOR 1/2 PRICE * (domestic and rail only) ANYTIME Open at 7 a.m. SEVEN days a week.  Wednesday Nights are Leather Nights, anyone wearing Leather drinks Two For One Drinks from 7 pm till Closing.  Happy Hours Monday through Friday 3 pm to 6 pm with Two For One Drinks and FREE PIZZA Entrances on front and back of building.  Located right under the huge world reknown Allen Bradley Clock Tower $20.00 Birthday Bar Tab to you, if you prove to us its your birthday that day or week!"|"Full Bar,Pop Music,Food Served,Leather/Fetish,Outdoor/Patio,Credit Cards Accepted,ATM on premises,Pool Tables,Free Parking,Video Games"|""
"897"|"Harbor Room"|"117 E Greenfield Ave"|"Milwaukee, Wisconsin"|"(414)672-7988"|"Milwaukee's Leather bar with patio where shirtless men drink 1/2 price. Happy hour Monday - Friday 3pm - 6pm, Open daily from 6am..."|"leather,patio,food"|"http://harbor-room.com"
"898"|"Harmony Cafe"|"233 E College Ave"|"Appleton, Wisconsin"|"(920)734-2233"|"Coffee house owned and maintained by United Way that plays host to many gay and lesbian groups..."|"coffee,support-groups,gay,lesbian"|"http://www.focol.org/harmonycafe/"
"899"|"Hartford Eagle"|"hosted at The Chez Est"|"Hartford, Connecticut"|"(860) 525-3243"|"The Hartford Eagle is a once a month Leather / Rubber / Fetish Party hosted on the 4th Saturday of EVERY month at The Chez Est in Hartford, CT.  Check out our website up up to date information of dates and themes."|"Dancing,DJ,Full Bar,Live Entertainment,Leather/Fetish,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,Pool Tables,Free Parking,Cover Charge,Video Games"|""
"900"|"Hartigan's"|"601 S Cedar St"|"Charlotte, North Carolina"|"(704)347-1841"|"Small, busy irish bar, with DJ's, patio, karaoke twice a week and the only place for women in Charlotte..."|"lesbian,karaoke,patio,DJ,irish,mixed"|"http://www.hartigans.com"
"901"|"Harvey's"|"500 Castro St"|"San Francisco, California"|"(415)431-4278"|"Busy Castro cafe and a place to get a window seat and watch the guys and girls pass by. Late night drag cabaret on some nights. Happy hour weekdays 4 - 7pm..."|"food,drag,trannyshack"|""
"902"|"Havana"|"862 N High St"|"Columbus, Ohio"|"(614)421-9697"|"Upscale martini video lounge..."|"video"|"http://www.columbusnightlife.com/havanaevents.htm"
"903"|"Havana Lounge"|"4006 Cedar Springs Rd"|"Dallas, Texas"|"(214)526-9494"|"Lounge and restaurant with Transvestite shows, Hold em poker and weekend dance parties with house and hip-hop DJ's..."|"Latin,DJ,food,drag,tv,texas-hold-em,poker,hip-hop"|"http://www.havanaloungevip.com"
"904"|"Hayloft Saloon"|"8070 Greenfield Rd"|"Detroit, Michigan"|"(313)581-8913"|"Cruisey Detroit man bar with happy hour daily 3pm - 9pm, sports on the TV, pool, darts and even a leather night. Never a cover..."|"pool,happy-hour,cruisey,jukebox,darts,sports,tv,bear,leather,neighborhood"|""
"905"|"Haymarket Pub"|"8308 4th Street N"|"St Petersburg, Florida"|"(727)577-9621"|"St. Petersburg bar with nightly events. Open 7 nights..."|""|""
"906"|"Heat"|"1500 N Main Ave"|"San Antonio, Texas"|"(210)227-2600"|"Club with male dancers, amateur drag, house, eighties and top 40 dance music. Busy younger crowd..."|"strippers,Dancing,80s,house,DJ,drag"|"http://www.heatsa.com"
"907"|"Heat"|"108 19th St"|"Pittsburgh, Pennsylvania"|"(412)468-4328"|"Heat Pittsburgh features a high energy, avant-garde nightlife. The club is 2 stories with 2 dance floors, 2 DJs, and state-of-the-art lights, lasers and sound. Sexy male & female go-go dancers roam the club. Heat's mixologist, Eliot, was head bartender at Studio 54 for 10 years and serves up an exotic selection of drinks for patrons to savor..."|"Drag,DJ,Hip-Hop,Eurodance,Go-Go,Patio-Smoking,Music-Video-Projections,Dancefloor,Lasers,Lights,Celebrities,Deck,18plus,College-Nights"|"http://www.heatpgh.com"
"908"|"Heaven Night Club"|"1928 Buddy Holly Ave"|"Lubbock, Texas"|"(806)762-4466"|"Heaven is a gay/mixed fun club open Thursday through Sunday nights. Thursday features a drag show at midnight, Friday night is ladies night with BPM DJ SQUADplaying the best of Tejano, cumbias, hip-hop and all your favorites and Saturday is Heavens and the weekends big night out..."|"circuit,dancing,dancefloor,dj,drag,Zereda,drink-specials,DJ-Squad,Hip-hop,lesbian,Tejano,cumbias"|"http://www.heavennightclub.net"
"909"|"Hell Bar & Lounge"|"157 Easy Rosemary Street"|"Durham, North Carolina 27514"|"(919) 9299666"|"Hell bar is a private members only club located steps from UNC chapel hill in downtown Chapel Hill, NC. There is no cover charge ever, but a lifetime membership fee of $5. We have live Djs spinning until 4am every thursday friday saturday and sunday. Sunday night is almost totally 100% GLBT...other nights its mixed... Monday nights is Drag Queen Bingo with Mary K Mart."|"Dancing,DJ,Full Bar,Pop Music,Live Entertainment,Karaoke,Videos,Leather/Fetish,Wheel Chair Access,Smoking Throughout,Outdoor/Patio,Credit Cards Accepted,ATM on premises,Pool Tables,Dart Boards,Free Parking,Video Games"|""
"910"|"Henrietta Hudson"|"438 Hudson St"|"New York, New York"|"(212)924-3347"|"Multi-cultural girl bar and grill with music, video and smoking sidewalk cafe. Age/gender diverse, gay boy friendly and tourist accommodating..."|"lesbian,DJ,cowgirl,food,grill,smoking,cafe,video,music"|"http://henriettahudson.com/"
"911"|"Here"|"696 N Robertson Blvd, West Hollywood"|"Los Angeles, California"|"(310)360-8455"|"Located next to the Abbey in Weho, this  club features a huge patio, DJ, dancefloor and a cute crowd. Usually gay every night except Friday, check the website for listings. Go see Jackie Beat on Mondays, and Destination with Jeffrey Sanker every Saturday night..."|"patio,DJ,house,pop,jackie-beat,drag,go-go,dancing,jeffrey-sanker,paul-nicholls"|"http://www.herelounge.com"
"912"|"Heretic"|"2069 Cheshire Bridge Rd NE"|"Atlanta, Georgia"|"(404)325-3061"|"Dance bar with rotating DJ's and leather store. Dance floor opens at 9pm. Check the website for nightly events like shirtless, underwear, dance party and games..."|"leather,DJ,shirtless,gay,dancing"|"http://www.hereticatlanta.com"
"913"|"Hershee Bar"|"6117 Sewells Point Rd"|"Norfolk, Virginia"|"(757)853-9842"|"The Hershee Bar is the 7 Cities' oldest and best known women's bar. Sit down, drink, dine and dance. Shoot a game of pool or try your luck at the infamous animal crane..."|"lesbian,live-entertainment,art,food,dancing"|"http://www.hersheebar.com"
"914"|"Hi-Lo club"|"1221 NW 50th St."|"Oklahoma City, Oklahoma"|"(405) 843-1722"|"You'll be amazed at the friendly, courteous management and staff who take pride in preparing your favorite beverage with a smile and conversation. We dare anyone to find a better Martini, Margarita or Bloody Mary anywhere!"|"Full Bar,Live Entertainment,Drag Shows,Smoking Throughout,Dart Boards,Free Parking"|""
"915"|"Hi-Lo Club"|"1221 NW 50th St"|"Oklahoma City, Oklahoma"|"(405)843-1722"|"Dark, cozy & friendly! They boast 'We dare anyone to find a better Martini, Margarita or Bloody Mary anywhere!'..."|"martini"|"http://www.hi-loclub.com"
"916"|"Hidden Door"|"5025 Bowser Ave"|"Dallas, Texas"|"(214)526-0620"|"Neighborhood bar with pool table, darts, 2 bars, drink specials and outdoors patio..."|"pool,darts,patio"|"http://www.hiddendoor-dallas.com"
"917"|"Hide-N-Seek's Pub and Eatery"|"1008 N Wells St"|"Fort Wayne, Indiana 46808"|"(260) 423-2202"|"Fort Wayne's Only Levi/Leather Bar"|"DJ,Full Bar,Drag Shows,Food Served,Karaoke,Videos,Leather/Fetish,Dancers/Strippers,Wheel Chair Access,Smoking Throughout,Pool Tables,Dart Boards,Free Parking,Video Games"|""
"918"|"Hideaway Girls"|"8302 4th St. North"|"St. Petersburg, Florida 33702"|"(727) 570-9025"|"Come hang out at the ""cheers"" type lesbian bar, its also the oldest Lesbian bar in the USA. A very friendly staff, and one of the largest collections of Ice Cold Beers around!"|"Dancing,Live Entertainment,Karaoke,Wheel Chair Access,Smoking Throughout,Pool Tables,Dart Boards,Free Parking,Video Games"|""
